index|lemma|human_readable_pos|synset_key_name|definition|example
9108|happy|adjective|Synset('felicitous.s.02')|marked by good fortune|a happy outcome
9109|happy|adjective|Synset('felicitous.s.02')|marked by good fortune|a happy outcome
9110|language|noun|Synset('linguistic_process.n.02')|the cognitive processes involved in producing and understanding linguistic communication|he didn't have the language to express his feelings
9111|language|noun|Synset('linguistic_process.n.02')|the cognitive processes involved in producing and understanding linguistic communication|he didn't have the language to express his feelings
9112|language|noun|Synset('linguistic_process.n.02')|the cognitive processes involved in producing and understanding linguistic communication|he didn't have the language to express his feelings
9113|language|noun|Synset('linguistic_process.n.02')|the cognitive processes involved in producing and understanding linguistic communication|he didn't have the language to express his feelings
9114|language|noun|Synset('linguistic_process.n.02')|the cognitive processes involved in producing and understanding linguistic communication|he didn't have the language to express his feelings
9115|language|noun|Synset('language.n.05')|the mental faculty or power of vocal communication|language sets homo sapiens apart from all other animals
9116|language|noun|Synset('language.n.05')|the mental faculty or power of vocal communication|language sets homo sapiens apart from all other animals
9117|language|noun|Synset('language.n.05')|the mental faculty or power of vocal communication|language sets homo sapiens apart from all other animals
9118|language|noun|Synset('language.n.05')|the mental faculty or power of vocal communication|language sets homo sapiens apart from all other animals
9119|language|noun|Synset('language.n.05')|the mental faculty or power of vocal communication|language sets homo sapiens apart from all other animals
9120|language|noun|Synset('lyric.n.01')|the text of a popular song or musical-comedy number|the song uses colloquial language
9121|language|noun|Synset('lyric.n.01')|the text of a popular song or musical-comedy number|the song uses colloquial language
9122|language|noun|Synset('lyric.n.01')|the text of a popular song or musical-comedy number|the song uses colloquial language
9123|language|noun|Synset('lyric.n.01')|the text of a popular song or musical-comedy number|the song uses colloquial language
9124|language|noun|Synset('lyric.n.01')|the text of a popular song or musical-comedy number|the song uses colloquial language
9125|language|noun|Synset('speech.n.02')|(language) communication by word of mouth|he uttered harsh language
9126|language|noun|Synset('speech.n.02')|(language) communication by word of mouth|he uttered harsh language
9127|language|noun|Synset('speech.n.02')|(language) communication by word of mouth|he uttered harsh language
9128|language|noun|Synset('speech.n.02')|(language) communication by word of mouth|he uttered harsh language
9129|language|noun|Synset('speech.n.02')|(language) communication by word of mouth|he uttered harsh language
9130|temple|noun|Synset('temple.n.03')|an edifice devoted to special or exalted purposes|The classical lines of the church which napoleon thought of as a temple of glory, dominated all the scene where we sat.
9131|temple|noun|Synset('temple.n.03')|an edifice devoted to special or exalted purposes|The classical lines of the church which napoleon thought of as a temple of glory, dominated all the scene where we sat.
9132|style|noun|Synset('vogue.n.01')|the popular taste at a given time|the 1920s had a style of their own
9133|eve|noun|Synset('eve.n.02')|the day before|he always arrives on the eve of her departure
9134|eve|noun|Synset('eve.n.02')|the day before|he always arrives on the eve of her departure
9135|return|noun|Synset('restitution.n.03')|getting something back again|Adlai stevenson expressed some reservations about this return.
9136|return|noun|Synset('return.n.05')|the act of going back to a prior location|they set out on their return to the base camp
9137|return|noun|Synset('return.n.03')|the occurrence of a change in direction back in the opposite direction|The film they did after his return was an inconsequential bit of nothing titled out of this world, a satire on the sinatra bobby-soxer craze.
9138|return|noun|Synset('return.n.06')|the income or profit arising from such transactions as the sale of land or other property|the average return was about 5%
9139|return|noun|Synset('return.n.02')|a coming to or returning home|on his return from Australia we gave him a welcoming party
9140|masterpiece|noun|Synset('masterpiece.n.02')|an outstanding achievement|This masterpiece has gaiety, too, but it is the gaiety of dancing people : earthy, salty and humorous.
9141|fulfil|verb|Synset('meet.v.04')|fill or meet a want or need|The supreme object of their lives is now fulfilled, says the wife, her husband has achieved immortality.
9142|answer|verb|Synset('answer.v.03')|give the correct answer or solution to|answer a question
9143|answer|verb|Synset('answer.v.03')|give the correct answer or solution to|answer a question
9144|answer|verb|Synset('answer.v.03')|give the correct answer or solution to|answer a question
9145|answer|verb|Synset('answer.v.02')|respond to a signal|answer the door
9146|answer|verb|Synset('answer.v.02')|respond to a signal|answer the door
9147|answer|verb|Synset('answer.v.02')|respond to a signal|answer the door
9148|answer|verb|Synset('answer.v.05')|give a defence or refutation of (a charge) or in (an argument)|The defendant answered to all the charges of the prosecution
9149|answer|verb|Synset('answer.v.05')|give a defence or refutation of (a charge) or in (an argument)|The defendant answered to all the charges of the prosecution
9150|answer|verb|Synset('answer.v.05')|give a defence or refutation of (a charge) or in (an argument)|The defendant answered to all the charges of the prosecution
9151|answer|verb|Synset('answer.v.04')|understand the meaning of|The question concerning the meaning of life cannot be answered
